     3    4    0    -29.    -19.   -0.14187E+17   -0.60617E+16   -0.22111E+17   -0.27643E+17   -0.13942E+17   -0.11704E+17                0.6898
     3    4    1    -31.    -20.   -0.13881E+17   -0.68712E+16   -0.22200E+17   -0.28508E+17   -0.14855E+17   -0.12959E+17                0.6815
     3    5   -1    -16.      0.   -0.14835E+17   -0.41311E+16   -0.16135E+17   -0.23037E+17   -0.91622E+16    0.46076E+14                0.6807
     3    5    0    -19.     -2.   -0.14649E+17   -0.46220E+16   -0.16480E+17   -0.23885E+17   -0.99405E+16   -0.75763E+15                0.6832
     3    6    0      3.     21.   -0.15061E+17   -0.37979E+16   -0.12582E+17   -0.20571E+17   -0.66681E+16    0.83329E+16                0.6757
     4    3   -4    -55.    -28.   -0.14971E+17    0.15739E+17   -0.34674E+17   -0.34067E+17   -0.18175E+17   -0.27277E+17                0.7129
     4    3   -3    -52.    -28.   -0.15123E+17    0.11731E+17   -0.35125E+17   -0.34316E+17   -0.18107E+17   -0.26830E+17                0.7248
     4    3   -2    -49.    -28.   -0.15135E+17    0.75489E+16   -0.35199E+17   -0.34337E+17   -0.17935E+17   -0.26233E+17                0.7260
     4    3   -1    -45.    -28.   -0.15004E+17    0.32341E+16   -0.34895E+17   -0.34126E+17   -0.17658E+17   -0.25488E+17                0.7165
     4    4   -4    -50.    -18.   -0.15333E+17    0.12936E+17   -0.24567E+17   -0.28890E+17   -0.12133E+17   -0.11582E+17                0.7059
     4    4   -3    -46.    -17.   -0.15476E+17    0.96618E+16   -0.24491E+17   -0.29120E+17   -0.11988E+17   -0.10999E+17                0.7183
     4    4   -2    -42.    -17.   -0.15476E+17    0.62410E+16   -0.24148E+17   -0.29152E+17   -0.11777E+17   -0.10365E+17                0.7200
     4    4   -1    -37.    -16.   -0.15330E+17    0.27077E+16   -0.23541E+17   -0.28988E+17   -0.11503E+17   -0.96906E+16                0.7110
     4    5   -3    -38.     -2.   -0.15838E+17    0.79393E+16   -0.19003E+17   -0.25910E+17   -0.81188E+16   -0.88497E+15                0.7100
     4    5   -2    -33.     -1.   -0.15826E+17    0.50619E+16   -0.18594E+17   -0.25956E+17   -0.78825E+16   -0.22791E+15                0.7124
     5    4   -4    -56.    -23.   -0.13315E+17    0.95471E+16   -0.31072E+17   -0.38222E+17   -0.23828E+17   -0.21791E+17                0.7336
     5    4   -3    -56.    -24.   -0.13735E+17    0.82530E+16   -0.35677E+17   -0.38739E+17   -0.25359E+17   -0.23943E+17                0.7410
     5    4   -2    -56.    -24.   -0.14036E+17    0.68939E+16   -0.39916E+17   -0.39022E+17   -0.26765E+17   -0.26001E+17                0.7413
     5    4   -1    -55.    -25.   -0.14217E+17    0.54824E+16   -0.43750E+17   -0.39064E+17   -0.28031E+17   -0.27942E+17                0.7342
     5    5   -4    -60.     -8.   -0.14119E+17    0.99533E+16   -0.26923E+17   -0.33314E+17   -0.18917E+17   -0.57806E+16                0.7337
     5    5   -3    -61.    -10.   -0.14567E+17    0.90480E+16   -0.30717E+17   -0.33713E+17   -0.20394E+17   -0.75760E+16                0.7417
     5    5   -2    -61.    -12.   -0.14889E+17    0.80637E+16   -0.34196E+17   -0.33908E+17   -0.21774E+17   -0.93754E+16                0.7426
     5    5   -1    -60.    -13.   -0.15083E+17    0.70099E+16   -0.37330E+17   -0.33894E+17   -0.23043E+17   -0.11158E+17                0.7362
     5    6   -3    -49.     16.   -0.15350E+17    0.86031E+16   -0.25656E+17   -0.28552E+17   -0.15324E+17    0.75422E+16                0.7366
     5    6   -2    -53.     12.   -0.15700E+17    0.79085E+16   -0.28513E+17   -0.28562E+17   -0.16594E+17    0.61091E+16                0.7373
     6    3   -4    -30.    -26.   -0.13281E+17    0.12691E+17   -0.19262E+17   -0.47036E+17   -0.10783E+17   -0.23372E+17                0.7593
     6    4   -5    -18.    -13.   -0.13654E+17    0.13171E+17   -0.14105E+17   -0.43578E+17   -0.45581E+16   -0.80951E+16                0.7605
     6    4   -4    -30.    -16.   -0.14578E+17    0.10019E+17   -0.21562E+17   -0.45481E+17   -0.69321E+16   -0.11469E+17                0.7677
     6    4   -3    -38.    -18.   -0.15381E+17    0.67940E+16   -0.28818E+17   -0.47065E+17   -0.93125E+16   -0.14815E+17                0.7684
     6    4   -2    -43.    -19.   -0.16057E+17    0.35279E+16   -0.35808E+17   -0.48313E+17   -0.11677E+17   -0.18101E+17                0.7626
     6    5   -5    -11.      4.   -0.14939E+17    0.98955E+16   -0.13231E+17   -0.43333E+17   -0.29735E+16    0.20403E+16                0.7640
     6    5   -4    -24.     -1.   -0.15859E+17    0.74025E+16   -0.19282E+17   -0.44905E+17   -0.52022E+16   -0.48580E+15                0.7697
     6    5   -3    -33.     -5.   -0.16648E+17    0.48487E+16   -0.25151E+17   -0.46159E+17   -0.74456E+16   -0.30471E+16                0.7684
     6    5   -2    -39.     -7.   -0.17298E+17    0.22573E+16   -0.30786E+17   -0.47074E+17   -0.96772E+16   -0.56124E+16                0.7599
     6    6   -4     -7.     21.   -0.16686E+17    0.60373E+16   -0.16665E+17   -0.41740E+17   -0.13959E+16    0.12337E+17                0.7583
     7    3   -2    -52.    -25.   -0.16470E+17    0.17432E+17   -0.36822E+17   -0.43735E+17   -0.15135E+17   -0.26344E+17                0.6755
     7    3   -1    -53.    -26.   -0.17356E+17    0.14496E+17   -0.41727E+17   -0.45346E+17   -0.18167E+17   -0.29919E+17                0.6835
     7    3    0    -52.    -27.   -0.18093E+17    0.11467E+17   -0.46241E+17   -0.46633E+17   -0.21105E+17   -0.33319E+17                0.6844
     7    3    1    -51.    -28.   -0.18677E+17    0.83740E+16   -0.50323E+17   -0.47579E+17   -0.23919E+17   -0.36510E+17                0.6780
     7    4   -2    -49.    -18.   -0.17217E+17    0.13463E+17   -0.33575E+17   -0.42800E+17   -0.12211E+17   -0.15339E+17                0.6789
     7    4   -1    -50.    -19.   -0.18092E+17    0.10996E+17   -0.37171E+17   -0.44188E+17   -0.15067E+17   -0.18007E+17                0.6865
     7    4    0    -50.    -20.   -0.18811E+17    0.84322E+16   -0.40433E+17   -0.45257E+17   -0.17845E+17   -0.20575E+17                0.6868
     7    4    1    -49.    -21.   -0.19369E+17    0.57958E+16   -0.43330E+17   -0.45996E+17   -0.20519E+17   -0.23015E+17                0.6795
     7    5   -1    -46.     -8.   -0.18676E+17    0.89176E+16   -0.30967E+17   -0.42390E+17   -0.12406E+17   -0.61514E+16                0.6800
     7    5    0    -47.    -10.   -0.19387E+17    0.69280E+16   -0.33438E+17   -0.43055E+17   -0.14926E+17   -0.78219E+16                0.6785
     8    3    1    -55.    -24.   -0.22437E+17    0.27671E+17   -0.42290E+17   -0.45425E+17   -0.21675E+17   -0.29325E+17                0.6588
     8    3    2    -53.    -26.   -0.23329E+17    0.22727E+17   -0.45892E+17   -0.47387E+17   -0.25365E+17   -0.33431E+17                0.6691
     8    3    3    -50.    -27.   -0.24018E+17    0.17586E+17   -0.49088E+17   -0.49011E+17   -0.28901E+17   -0.37347E+17                0.6730
     8    3    4    -47.    -28.   -0.24495E+17    0.12294E+17   -0.51850E+17   -0.50283E+17   -0.32249E+17   -0.41038E+17                0.6703
     8    3    5    -44.    -29.   -0.24757E+17    0.69031E+16   -0.54156E+17   -0.51182E+17   -0.35373E+17   -0.44461E+17                0.6609
     8    4    1    -49.    -18.   -0.23006E+17    0.21538E+17   -0.35919E+17   -0.45513E+17   -0.19599E+17   -0.18791E+17                0.6561
     8    4    2    -48.    -19.   -0.23857E+17    0.17612E+17   -0.37911E+17   -0.46792E+17   -0.22667E+17   -0.21180E+17                0.6651
     8    4    3    -46.    -21.   -0.24499E+17    0.13512E+17   -0.39575E+17   -0.47734E+17   -0.25593E+17   -0.23454E+17                0.6674
     8    4    4    -43.    -22.   -0.24927E+17    0.92762E+16   -0.40896E+17   -0.48327E+17   -0.28346E+17   -0.25586E+17                0.6629
     8    5    3    -41.    -11.   -0.24878E+17    0.11362E+17   -0.31762E+17   -0.45099E+17   -0.21827E+17   -0.95176E+16                0.6561
     9    4   -1    -54.    -23.   -0.14142E+17    0.25340E+16   -0.39443E+17   -0.39839E+17   -0.24031E+17   -0.23077E+17                0.6990
     9    4    0    -53.    -23.   -0.14480E+17    0.91840E+15   -0.42919E+17   -0.40397E+17   -0.25722E+17   -0.25224E+17                0.7021
