    4    5   -4    263.     50.    -54. 0.40940E+17     54.    -43.     -3.           0.6966
    4    5   -3    262.     48.    -55. 0.40296E+17     60.    -38.     -2.           0.7100
    4    5   -2    261.     45.    -55. 0.39526E+17     67.    -33.     -1.           0.7124
    4    5   -1    260.     43.    -56. 0.38663E+17     73.    -26.      1.           0.7040
    4    5    0    259.     41.    -58. 0.37743E+17     78.    -19.      3.           0.6850
    4    5    1    258.     38.    -61. 0.36802E+17     84.    -12.      4.           0.6561
    4    5    2    256.     35.    -65. 0.35881E+17     89.     -6.      6.           0.6186
    4    5    3    253.     33.    -70. 0.35021E+17     92.     -1.      7.           0.5737
    4    5    4    250.     30.    -77. 0.34260E+17     90.      2.      8.           0.5232
    4    5    5    246.     28.    -84. 0.33631E+17     88.      3.      9.           0.4689
    4    5    6     64.     64.    -89. 0.33160E+17     88.      2.     10.           0.4129
    4    6   -6    266.     55.    -54. 0.36092E+17     54.    -32.     14.           0.6304
    4    6   -5    265.     53.    -53. 0.36174E+17     57.    -27.     16.           0.6641
    4    6   -4    264.     51.    -53. 0.36099E+17     61.    -22.     17.           0.6883
    4    6   -3    264.     49.    -53. 0.35878E+17     65.    -16.     19.           0.7020
    4    6   -2    263.     47.    -54. 0.35524E+17     70.    -11.     20.           0.7048
    4    6   -1    262.     44.    -55. 0.35055E+17     74.     -5.     21.           0.6967
    4    6    0    261.     42.    -57. 0.34490E+17     77.      1.     22.           0.6780
    4    6    1    260.     39.    -60. 0.33851E+17     70.      7.     23.           0.6493
    4    6    2    257.     37.    -64. 0.33165E+17     65.     12.     23.           0.6118
    4    6    3    254.     34.    -69. 0.32454E+17     61.     15.     24.           0.5669
    4    6    4    250.     31.    -77. 0.31747E+17     58.     17.     25.           0.5163
    4    6    5     60.     61.    -93. 0.31070E+17     58.     17.     25.           0.4617
    4    6    6     66.     63.    -88. 0.30445E+17     60.     15.     25.           0.4053
    5    3   -6    256.     46.    -70. 0.81359E+17     18.    -49.    -33.           0.6935
    5    3   -5    254.     43.    -67. 0.86697E+17     16.    -51.    -33.           0.7116
    5    3   -4    249.     40.    -64. 0.91939E+17     15.    -52.    -33.           0.7230
    5    3   -3    244.     36.    -63. 0.96952E+17     15.    -52.    -33.           0.7273
    5    3   -2    240.     33.    -62. 0.10161E+18     16.    -52.    -33.           0.7243
    5    3   -1    235.     30.    -63. 0.10580E+18     17.    -50.    -32.           0.7139
    5    3    0    232.     28.    -63. 0.10944E+18     19.    -49.    -32.           0.6964
    5    3    1    229.     26.    -64. 0.11244E+18     20.    -47.    -32.           0.6723
    5    3    2    226.     25.    -65. 0.11474E+18     22.    -46.    -32.           0.6422
    5    3    3    224.     24.    -66. 0.11630E+18     24.    -44.    -32.           0.6070
    5    3    4    222.     22.    -67. 0.11706E+18     25.    -42.    -32.           0.5677
    5    3    5    220.     21.    -68. 0.11701E+18     27.    -40.    -32.           0.5254
    5    3    6    219.     20.    -70. 0.11612E+18     29.    -39.    -33.           0.4813
    5    4   -6    258.     48.    -67. 0.60616E+17     27.    -52.    -21.           0.6986
    5    4   -5    256.     45.    -64. 0.65310E+17     23.    -55.    -22.           0.7193
    5    4   -4    253.     43.    -62. 0.69897E+17     21.    -56.    -23.           0.7336
    5    4   -3    249.     40.    -60. 0.74268E+17     20.    -56.    -24.           0.7410
    5    4   -2    246.     37.    -59. 0.78329E+17     20.    -56.    -24.           0.7413
    5    4   -1    242.     34.    -59. 0.82000E+17     20.    -55.    -25.           0.7342
    5    4    0    238.     32.    -59. 0.85215E+17     21.    -53.    -25.           0.7199
    5    4    1    235.     30.    -60. 0.87916E+17     22.    -52.    -26.           0.6989
    5    4    2    233.     29.    -61. 0.90058E+17     24.    -50.    -26.           0.6715
    5    4    3    230.     27.    -62. 0.91603E+17     25.    -48.    -27.           0.6387
    5    4    4    228.     26.    -63. 0.92521E+17     26.    -46.    -28.           0.6012
    5    4    5    225.     25.    -64. 0.92791E+17     27.    -45.    -28.           0.5603
    5    4    6    223.     24.    -65. 0.92402E+17     29.    -43.    -29.           0.5170
    5    5   -6    259.     49.    -65. 0.49165E+17     40.    -56.     -4.           0.6981
    5    5   -5    258.     47.    -62. 0.52773E+17     35.    -59.     -6.           0.7190
    5    5   -4    255.     44.    -60. 0.56314E+17     31.    -60.     -8.           0.7337
    5    5   -3    253.     42.    -58. 0.59697E+17     29.    -61.    -10.           0.7417
    5    5   -2    249.     39.    -57. 0.62850E+17     28.    -61.    -12.           0.7426
    5    5   -1    246.     37.    -57. 0.65709E+17     27.    -60.    -13.           0.7362
    5    5    0    243.     35.    -57. 0.68220E+17     27.    -58.    -15.           0.7228
    5    5    1    240.     33.    -57. 0.70338E+17     28.    -56.    -16.           0.7025
    5    5    2    237.     31.    -57. 0.72028E+17     29.    -54.    -17.           0.6760
    5    5    3    235.     30.    -58. 0.73258E+17     30.    -52.    -18.           0.6439
    5    5    4    232.     28.    -59. 0.74008E+17     31.    -50.    -19.           0.6072
    5    5    5    230.     27.    -60. 0.74261E+17     32.    -48.    -21.           0.5669
    5    5    6    228.     26.    -62. 0.74010E+17     33.    -45.    -22.           0.5242
    5    6   -6    260.     50.    -62. 0.43682E+17     41.    -35.     24.           0.6939
    5    6   -5    259.     48.    -60. 0.46005E+17     38.    -40.     22.           0.7144
    5    6   -4    257.     46.    -58. 0.48266E+17     36.    -45.     19.           0.7288
    5    6   -3    255.     44.    -56. 0.50406E+17     35.    -49.     16.           0.7366
    5    6   -2    253.     41.    -55. 0.52374E+17     35.    -53.     12.           0.7373
    5    6   -1    250.     39.    -54. 0.54127E+17     36.    -56.      8.           0.7310
    5    6    0    248.     37.    -54. 0.55627E+17     37.    -58.      5.           0.7177
    5    6    1    245.     35.    -54. 0.56844E+17     39.    -59.      2.           0.6977
    5    6    2    243.     33.    -54. 0.57754E+17     41.    -59.     -0.           0.6716
    5    6    3    240.     32.    -54. 0.58336E+17     41.    -56.     -3.           0.6400
    5    6    4    238.     30.    -55. 0.58578E+17     42.    -53.     -5.           0.6038
