 trial position no.            7
 
 
 
 
 
 
 
 
 
 
 
 
   0.691056E+13  -0.211184E+13  -0.447112E+13   0.950201E+13   0.459738E+14  -0.198171E+13
  -0.791343E+13   0.323786E+13   0.174730E+14   0.636240E+13  -0.198171E+13   0.730530E+14
 trial position no.           10
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.224803E+14  -0.151117E+14   0.286831E+13   0.558365E+13   0.726286E+13  -0.932181E+13
  -0.151117E+14   0.382253E+14   0.113732E+14  -0.413066E+13  -0.256670E+13   0.377177E+13
   0.286831E+13   0.113732E+14   0.507724E+14  -0.250688E+13  -0.281549E+13   0.201332E+14
   0.558365E+13  -0.413066E+13  -0.250688E+13   0.311634E+14   0.545675E+13   0.425731E+13
   0.726286E+13  -0.256670E+13  -0.281549E+13   0.545675E+13   0.441549E+14  -0.599923E+13
  -0.932181E+13   0.377177E+13   0.201332E+14   0.425731E+13  -0.599923E+13   0.853897E+14
 trial position no.           11
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.239549E+14  -0.154429E+14   0.283212E+13   0.532057E+13   0.719320E+13  -0.109458E+14
  -0.154429E+14   0.345187E+14   0.984170E+13  -0.416999E+13  -0.257589E+13   0.453070E+13
   0.283212E+13   0.984170E+13   0.450575E+14  -0.241645E+13  -0.256143E+13   0.210603E+14
   0.532057E+13  -0.416999E+13  -0.241645E+13   0.303589E+14   0.226841E+13   0.146400E+13
   0.719320E+13  -0.257589E+13  -0.256143E+13   0.226841E+13   0.440134E+14  -0.107730E+14
  -0.109458E+14   0.453070E+13   0.210603E+14   0.146400E+13  -0.107730E+14   0.947751E+14
 trial position no.           12
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.253816E+14  -0.154507E+14   0.300103E+13   0.517857E+13   0.730467E+13  -0.124969E+14
  -0.154507E+14   0.312158E+14   0.843291E+13  -0.395176E+13  -0.247458E+13   0.506304E+13
   0.300103E+13   0.843291E+13   0.403535E+14  -0.180734E+13  -0.195301E+13   0.215328E+14
   0.517857E+13  -0.395176E+13  -0.180734E+13   0.301726E+14  -0.764941E+12  -0.367766E+12
   0.730467E+13  -0.247458E+13  -0.195301E+13  -0.764941E+12   0.444792E+14  -0.148088E+14
  -0.124969E+14   0.506303E+13   0.215328E+14  -0.367765E+12  -0.148088E+14   0.105133E+15
 trial position no.           13
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.266794E+14  -0.152468E+14   0.316453E+13   0.538371E+13   0.782024E+13  -0.138927E+14
  -0.152468E+14   0.284514E+14   0.747850E+13  -0.408500E+13  -0.256857E+13   0.538028E+13
   0.316453E+13   0.747850E+13   0.366663E+14  -0.918704E+12  -0.475643E+12   0.215568E+14
   0.538371E+13  -0.408500E+13  -0.918705E+12   0.299546E+14  -0.436637E+13  -0.131111E+13
   0.782024E+13  -0.256857E+13  -0.475644E+12  -0.436637E+13   0.442788E+14  -0.176172E+14
  -0.138927E+14   0.538028E+13   0.215568E+14  -0.131111E+13  -0.176172E+14   0.115509E+15
 trial position no.           14
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.283266E+14  -0.155161E+14   0.321338E+13   0.556567E+13   0.811909E+13  -0.151715E+14
  -0.155161E+14   0.267147E+14   0.683893E+13  -0.434051E+13  -0.259631E+13   0.573254E+13
   0.321338E+13   0.683893E+13   0.340777E+14  -0.822218E+12   0.832457E+11   0.219924E+14
   0.556567E+13  -0.434051E+13  -0.822218E+12   0.306859E+14  -0.678714E+13  -0.247606E+13
   0.811909E+13  -0.259631E+13   0.832460E+11  -0.678714E+13   0.455568E+14  -0.206159E+14
  -0.151715E+14   0.573254E+13   0.219924E+14  -0.247606E+13  -0.206159E+14   0.126373E+15
 trial position no.           15
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.300282E+14  -0.171971E+14   0.360791E+13   0.542052E+13   0.806298E+13  -0.166370E+14
  -0.171971E+14   0.298834E+14   0.738924E+13  -0.462781E+13  -0.262813E+13   0.656834E+13
   0.360791E+13   0.738924E+13   0.378421E+14  -0.333635E+12   0.683062E+12   0.259733E+14
   0.542052E+13  -0.462781E+13  -0.333635E+12   0.324579E+14  -0.844790E+13  -0.114262E+12
   0.806298E+13  -0.262813E+13   0.683063E+12  -0.844790E+13   0.479345E+14  -0.207368E+14
  -0.166370E+14   0.656834E+13   0.259733E+14  -0.114261E+12  -0.207368E+14   0.150856E+15
 trial position no.           16
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.314967E+14  -0.171946E+14   0.359242E+13   0.555276E+13   0.859333E+13  -0.184122E+14
  -0.171946E+14   0.282815E+14   0.702173E+13  -0.468295E+13  -0.273880E+13   0.731988E+13
   0.359242E+13   0.702173E+13   0.360207E+14   0.211392E+12   0.155110E+13   0.267205E+14
   0.555276E+13  -0.468295E+13   0.211392E+12   0.332482E+14  -0.115463E+14   0.198693E+10
   0.859333E+13  -0.273880E+13   0.155110E+13  -0.115463E+14   0.488626E+14  -0.227738E+14
  -0.184122E+14   0.731988E+13   0.267205E+14   0.198543E+10  -0.227738E+14   0.164952E+15
 trial position no.            7
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.608931E+14  -0.198357E+14  -0.201731E+14  -0.279025E+14  -0.478422E+14   0.957155E+13
  -0.198357E+14   0.215004E+15  -0.144630E+15  -0.162138E+14   0.297758E+14   0.150389E+14
  -0.201731E+14  -0.144630E+15   0.363489E+15   0.136393E+14   0.144369E+14   0.998816E+12
  -0.279025E+14  -0.162138E+14   0.136393E+14   0.149255E+15   0.886321E+14   0.684351E+14
  -0.478422E+14   0.297758E+14   0.144369E+14   0.886321E+14   0.249328E+15   0.657788E+14
   0.957155E+13   0.150389E+14   0.998819E+12   0.684351E+14   0.657788E+14   0.205100E+15
 trial position no.            8
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.649110E+14  -0.203370E+14  -0.186083E+14  -0.262234E+14  -0.489200E+14   0.195691E+14
  -0.203370E+14   0.175606E+15  -0.117586E+15  -0.155204E+14   0.287135E+14   0.129310E+14
  -0.186083E+14  -0.117586E+15   0.293732E+15   0.103118E+14   0.134938E+14  -0.237565E+13
  -0.262234E+14  -0.155204E+14   0.103118E+14   0.129061E+15   0.607644E+14   0.307435E+14
  -0.489200E+14   0.287135E+14   0.134938E+14   0.607644E+14   0.229359E+15   0.133669E+14
   0.195691E+14   0.129310E+14  -0.237565E+13   0.307435E+14   0.133669E+14   0.192151E+15
 trial position no.            9
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.688895E+14  -0.204013E+14  -0.183676E+14  -0.246560E+14  -0.492728E+14   0.289487E+14
  -0.204013E+14   0.148148E+15  -0.996379E+14  -0.145845E+14   0.301441E+14   0.112390E+14
  -0.183676E+14  -0.996379E+14   0.247393E+15   0.964934E+13   0.119676E+14  -0.474180E+13
  -0.246560E+14  -0.145845E+14   0.964934E+13   0.116249E+15   0.391766E+14   0.667707E+13
  -0.492728E+14   0.301441E+14   0.119676E+14   0.391766E+14   0.215215E+15  -0.246871E+14
   0.289487E+14   0.112390E+14  -0.474180E+13   0.667707E+13  -0.246871E+14   0.203388E+15
 trial position no.           10
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.732718E+14  -0.221512E+14  -0.196620E+14  -0.240815E+14  -0.503310E+14   0.362880E+14
  -0.221512E+14   0.145075E+15  -0.977225E+14  -0.145538E+14   0.345964E+14   0.111336E+14
  -0.196620E+14  -0.977225E+14   0.241515E+15   0.102437E+14   0.115600E+14  -0.636109E+13
  -0.240815E+14  -0.145538E+14   0.102437E+14   0.110933E+15   0.251066E+14  -0.250671E+13
  -0.503310E+14   0.345964E+14   0.115600E+14   0.251066E+14   0.211091E+15  -0.450797E+14
   0.362880E+14   0.111336E+14  -0.636110E+13  -0.250671E+13  -0.450797E+14   0.241550E+15
 trial position no.           11
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.781097E+14  -0.225658E+14  -0.199957E+14  -0.239079E+14  -0.517469E+14   0.446015E+14
  -0.225658E+14   0.130116E+15  -0.874119E+14  -0.159639E+14   0.348215E+14   0.996126E+13
  -0.199957E+14  -0.874119E+14   0.215603E+15   0.973811E+13   0.101225E+14  -0.765212E+13
  -0.239079E+14  -0.159639E+14   0.973811E+13   0.106960E+15   0.117822E+14  -0.141115E+14
  -0.517469E+14   0.348215E+14   0.101225E+14   0.117822E+14   0.208642E+15  -0.695042E+14
   0.446015E+14   0.996125E+13  -0.765212E+13  -0.141115E+14  -0.695042E+14   0.275614E+15
 trial position no.           12
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.829469E+14  -0.229455E+14  -0.205467E+14  -0.236705E+14  -0.525348E+14   0.525286E+14
  -0.229455E+14   0.118297E+15  -0.796341E+14  -0.162959E+14   0.362868E+14   0.831965E+13
  -0.205467E+14  -0.796341E+14   0.196128E+15   0.993880E+13   0.906933E+13  -0.881262E+13
  -0.236705E+14  -0.162959E+14   0.993880E+13   0.104935E+15  -0.394634E+12  -0.220318E+14
  -0.525348E+14   0.362868E+14   0.906933E+13  -0.394633E+12   0.207017E+15  -0.897169E+14
   0.525286E+14   0.831965E+13  -0.881262E+13  -0.220318E+14  -0.897169E+14   0.314559E+15
 trial position no.           13
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.881074E+14  -0.235423E+14  -0.211057E+14  -0.236476E+14  -0.536581E+14   0.601457E+14
  -0.235423E+14   0.109002E+15  -0.733851E+14  -0.159971E+14   0.382595E+14   0.596976E+13
  -0.211057E+14  -0.733851E+14   0.180878E+15   0.102235E+14   0.863031E+13  -0.989043E+13
  -0.236476E+14  -0.159971E+14   0.102235E+14   0.104334E+15  -0.111233E+14  -0.269984E+14
  -0.536581E+14   0.382595E+14   0.863030E+13  -0.111233E+14   0.207669E+15  -0.106725E+15
   0.601457E+14   0.596976E+13  -0.989043E+13  -0.269984E+14  -0.106725E+15   0.355211E+15
 trial position no.           14
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.933839E+14  -0.240273E+14  -0.215621E+14  -0.236622E+14  -0.554587E+14   0.676651E+14
  -0.240273E+14   0.101918E+15  -0.683153E+14  -0.168248E+14   0.387311E+14   0.469169E+13
  -0.215621E+14  -0.683153E+14   0.168721E+15   0.101236E+14   0.799822E+13  -0.104821E+14
  -0.236622E+14  -0.168248E+14   0.101236E+14   0.105783E+15  -0.188057E+14  -0.318806E+14
  -0.554587E+14   0.387311E+14   0.799822E+13  -0.188057E+14   0.210792E+15  -0.123204E+15
   0.676651E+14   0.469169E+13  -0.104821E+14  -0.318806E+14  -0.123204E+15   0.397887E+15
 trial position no.           15
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.986460E+14  -0.267931E+14  -0.241592E+14  -0.235731E+14  -0.569201E+14   0.744758E+14
  -0.267931E+14   0.114210E+15  -0.761768E+14  -0.188007E+14   0.437837E+14   0.544197E+13
  -0.241592E+14  -0.761768E+14   0.188303E+15   0.114209E+14   0.785121E+13  -0.113460E+14
  -0.235731E+14  -0.188007E+14   0.114209E+14   0.109107E+15  -0.251676E+14  -0.278164E+14
  -0.569201E+14   0.437837E+14   0.785121E+13  -0.251676E+14   0.214984E+15  -0.130158E+15
   0.744758E+14   0.544198E+13  -0.113460E+14  -0.278164E+14  -0.130158E+15   0.474862E+15
 trial position no.           16
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.104499E+15  -0.275051E+14  -0.252059E+14  -0.238576E+14  -0.580762E+14   0.815395E+14
  -0.275051E+14   0.109804E+15  -0.730132E+14  -0.194327E+14   0.458396E+14   0.461762E+13
  -0.252059E+14  -0.730132E+14   0.180724E+15   0.122276E+14   0.693581E+13  -0.114701E+14
  -0.238576E+14  -0.194327E+14   0.122276E+14   0.111526E+15  -0.340434E+14  -0.299462E+14
  -0.580762E+14   0.458396E+14   0.693581E+13  -0.340434E+14   0.218389E+15  -0.143438E+15
   0.815395E+14   0.461762E+13  -0.114701E+14  -0.299462E+14  -0.143438E+15   0.528637E+15
 trial position no.            7
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.113747E+15  -0.364157E+14   0.231318E+14   0.507209E+14   0.911030E+14  -0.338663E+14
  -0.364157E+14   0.345406E+15   0.198211E+15  -0.206790E+13  -0.362073E+14  -0.461231E+13
   0.231318E+14   0.198211E+15   0.346220E+15   0.141062E+14   0.530394E+13   0.396402E+13
   0.507209E+14  -0.206790E+13   0.141062E+14   0.206248E+15   0.138824E+15   0.785508E+14
   0.911030E+14  -0.362073E+14   0.530394E+13   0.138824E+15   0.267283E+15   0.692431E+14
  -0.338663E+14  -0.461230E+13   0.396402E+13   0.785508E+14   0.692431E+14   0.239501E+15
 trial position no.            8
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.120890E+15  -0.350189E+14   0.216755E+14   0.459674E+14   0.904185E+14  -0.536519E+14
  -0.350189E+14   0.283644E+15   0.166013E+15   0.123443E+13  -0.314779E+14   0.600018E+12
   0.216755E+14   0.166013E+15   0.282831E+15   0.112988E+14   0.329860E+13   0.143951E+13
   0.459674E+14   0.123443E+13   0.112988E+14   0.179813E+15   0.105964E+15   0.272751E+14
   0.904185E+14  -0.314779E+14   0.329860E+13   0.105964E+15   0.239273E+15   0.784662E+13
  -0.536519E+14   0.600018E+12   0.143951E+13   0.272752E+14   0.784662E+13   0.225373E+15
 trial position no.            9
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.128366E+15  -0.347705E+14   0.212093E+14   0.433002E+14   0.917153E+14  -0.706682E+14
  -0.347705E+14   0.240983E+15   0.141780E+15   0.195834E+13  -0.303742E+14   0.336821E+13
   0.212093E+14   0.141779E+15   0.239069E+15   0.107021E+14   0.322418E+13   0.355477E+12
   0.433002E+14   0.195834E+13   0.107021E+14   0.162368E+15   0.817152E+14  -0.801064E+13
   0.917153E+14  -0.303742E+14   0.322418E+13   0.817152E+14   0.221697E+15  -0.363959E+14
  -0.706682E+14   0.336821E+13   0.355478E+12  -0.801064E+13  -0.363959E+14   0.239574E+15
 trial position no.           10
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.135429E+15  -0.369723E+14   0.220668E+14   0.420229E+14   0.941599E+14  -0.849495E+14
  -0.369723E+14   0.236333E+15   0.139969E+15   0.144320E+13  -0.338635E+14   0.512318E+13
   0.220668E+14   0.139969E+15   0.233323E+15   0.125583E+14   0.383829E+13   0.141109E+12
   0.420229E+14   0.144320E+13   0.125583E+14   0.152384E+15   0.644421E+14  -0.254997E+14
   0.941599E+14  -0.338635E+14   0.383829E+13   0.644421E+14   0.212796E+15  -0.617243E+14
  -0.849495E+14   0.512318E+13   0.141106E+12  -0.254997E+14  -0.617243E+14   0.284329E+15
 trial position no.           11
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.141671E+15  -0.370704E+14   0.219227E+14   0.394362E+14   0.946116E+14  -0.994089E+14
  -0.370704E+14   0.211752E+15   0.125383E+15   0.264284E+13  -0.332468E+14   0.728650E+13
   0.219227E+14   0.125383E+15   0.208200E+15   0.122829E+14   0.323993E+13  -0.631832E+12
   0.394362E+14   0.264285E+13   0.122829E+14   0.145474E+15   0.487046E+14  -0.442382E+14
   0.946116E+14  -0.332468E+14   0.323994E+13   0.487046E+14   0.204880E+15  -0.883835E+14
  -0.994088E+14   0.728650E+13  -0.631837E+12  -0.442382E+14  -0.883834E+14   0.326199E+15
 trial position no.           12
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.147961E+15  -0.372197E+14   0.219483E+14   0.376931E+14   0.956645E+14  -0.112741E+15
  -0.372197E+14   0.192498E+15   0.113683E+15   0.365034E+13  -0.334468E+14   0.923237E+13
   0.219483E+14   0.113683E+15   0.188687E+15   0.127243E+14   0.270440E+13  -0.138893E+13
   0.376931E+14   0.365034E+13   0.127243E+14   0.141972E+15   0.356543E+14  -0.586453E+14
   0.956645E+14  -0.334468E+14   0.270440E+13   0.356543E+14   0.200786E+15  -0.110091E+15
  -0.112741E+15   0.923236E+13  -0.138893E+13  -0.586453E+14  -0.110091E+15   0.373794E+15
 trial position no.           13
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.154685E+15  -0.375184E+14   0.223691E+14   0.367094E+14   0.972565E+14  -0.125188E+15
  -0.375184E+14   0.177635E+15   0.104714E+15   0.302597E+13  -0.340735E+14   0.113804E+14
   0.223691E+14   0.104714E+15   0.173870E+15   0.133092E+14   0.357743E+13  -0.263604E+13
   0.367094E+14   0.302597E+13   0.133092E+14   0.138049E+15   0.220339E+14  -0.685956E+14
   0.972566E+14  -0.340735E+14   0.357744E+13   0.220339E+14   0.196787E+15  -0.126734E+15
  -0.125188E+15   0.113804E+14  -0.263604E+13  -0.685956E+14  -0.126734E+15   0.422905E+15
 trial position no.           14
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.161563E+15  -0.377308E+14   0.227611E+14   0.359831E+14   0.987588E+14  -0.136368E+15
  -0.377308E+14   0.165812E+15   0.974930E+14   0.294129E+13  -0.337833E+14   0.126110E+14
   0.227611E+14   0.974930E+14   0.162161E+15   0.132236E+14   0.399425E+13  -0.338857E+13
   0.359831E+14   0.294129E+13   0.132236E+14   0.138686E+15   0.123983E+14  -0.781752E+14
   0.987588E+14  -0.337833E+14   0.399425E+13   0.123983E+14   0.196917E+15  -0.141997E+15
  -0.136368E+15   0.126110E+14  -0.338857E+13  -0.781752E+14  -0.141997E+15   0.473204E+15
 trial position no.           15
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.167356E+15  -0.410633E+14   0.248568E+14   0.345281E+14   0.988101E+14  -0.146884E+15
  -0.410633E+14   0.185041E+15   0.108823E+15   0.406521E+13  -0.367078E+14   0.132473E+14
   0.248568E+14   0.108823E+15   0.180737E+15   0.148268E+14   0.377036E+13  -0.299849E+13
   0.345281E+14   0.406521E+13   0.148268E+14   0.143175E+15   0.530250E+13  -0.783775E+14
   0.988101E+14  -0.367078E+14   0.377036E+13   0.530250E+13   0.199300E+15  -0.147737E+15
  -0.146884E+15   0.132473E+14  -0.299849E+13  -0.783775E+14  -0.147737E+15   0.558201E+15
 trial position no.           16
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.173471E+15  -0.411676E+14   0.251890E+14   0.336841E+14   0.991881E+14  -0.156635E+15
  -0.411676E+14   0.177295E+15   0.104498E+15   0.421251E+13  -0.370246E+14   0.142865E+14
   0.251891E+14   0.104498E+15   0.173249E+15   0.155041E+14   0.370997E+13  -0.359337E+13
   0.336841E+14   0.421251E+13   0.155041E+14   0.143521E+15  -0.590904E+13  -0.831121E+14
   0.991881E+14  -0.370246E+14   0.370996E+13  -0.590905E+13   0.198195E+15  -0.157181E+15
  -0.156635E+15   0.142865E+14  -0.359336E+13  -0.831121E+14  -0.157181E+15   0.614369E+15
 trial position no.            7
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.166429E+15  -0.280905E+14  -0.823708E+12  -0.659814E+13  -0.262362E+14   0.243042E+14
  -0.280905E+14   0.325008E+15  -0.866692E+14  -0.172983E+14  -0.761398E+13  -0.610543E+13
  -0.823707E+12  -0.866691E+14   0.478226E+15  -0.883683E+13  -0.900143E+13   0.657979E+13
  -0.659814E+13  -0.172983E+14  -0.883683E+13   0.302877E+15   0.194052E+15   0.133560E+15
  -0.262362E+14  -0.761398E+13  -0.900143E+13   0.194052E+15   0.347631E+15   0.114548E+15
   0.243042E+14  -0.610544E+13   0.657979E+13   0.133560E+15   0.114548E+15   0.335712E+15
 trial position no.            8
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.182644E+15  -0.290558E+14  -0.162077E+13  -0.980752E+13  -0.310072E+14   0.246442E+14
  -0.290558E+14   0.259287E+15  -0.721291E+14  -0.133645E+14  -0.419272E+13  -0.128571E+13
  -0.162077E+13  -0.721291E+14   0.385329E+15  -0.897321E+13  -0.801052E+13   0.865666E+13
  -0.980752E+13  -0.133645E+14  -0.897321E+13   0.256604E+15   0.141425E+15   0.497315E+14
  -0.310072E+14  -0.419273E+13  -0.801052E+13   0.141425E+15   0.302156E+15   0.264432E+14
   0.246442E+14  -0.128571E+13   0.865666E+13   0.497315E+14   0.264432E+14   0.305920E+15
 trial position no.            9
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.197928E+15  -0.296835E+14  -0.284540E+13  -0.119142E+14  -0.345492E+14   0.260163E+14
  -0.296835E+14   0.215944E+15  -0.619284E+14  -0.107752E+14  -0.175469E+13   0.153902E+13
  -0.284540E+13  -0.619284E+14   0.322915E+15  -0.781588E+13  -0.625505E+13   0.106403E+14
  -0.119142E+14  -0.107752E+14  -0.781588E+13   0.226946E+15   0.104468E+15  -0.491600E+13
  -0.345492E+14  -0.175469E+13  -0.625505E+13   0.104468E+15   0.273054E+15  -0.323503E+14
   0.260163E+14   0.153902E+13   0.106403E+14  -0.491600E+13  -0.323503E+14   0.323915E+15
 trial position no.           10
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.211811E+15  -0.319919E+14  -0.472216E+13  -0.139039E+14  -0.375604E+14   0.268474E+14
  -0.319919E+14   0.208118E+15  -0.612386E+14  -0.987184E+13  -0.445618E+12   0.348717E+13
  -0.472216E+13  -0.612386E+14   0.313087E+15  -0.673318E+13  -0.443267E+13   0.129415E+14
  -0.139039E+14  -0.987184E+13  -0.673318E+13   0.211691E+15   0.815730E+14  -0.317658E+14
  -0.375604E+14  -0.445618E+12  -0.443267E+13   0.815730E+14   0.258868E+15  -0.626449E+14
   0.268474E+14   0.348717E+13   0.129415E+14  -0.317658E+14  -0.626449E+14   0.388138E+15
 trial position no.           11
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.225058E+15  -0.331819E+14  -0.596810E+13  -0.166230E+14  -0.410952E+14   0.290219E+14
  -0.331819E+14   0.184448E+15  -0.551122E+14  -0.893691E+13   0.651639E+12   0.527014E+13
  -0.596810E+13  -0.551122E+14   0.278172E+15  -0.679524E+13  -0.397113E+13   0.146999E+14
  -0.166230E+14  -0.893691E+13  -0.679524E+13   0.197581E+15   0.593640E+14  -0.615837E+14
  -0.410952E+14   0.651638E+12  -0.397113E+13   0.593640E+14   0.246436E+15  -0.965623E+14
   0.290219E+14   0.527014E+13   0.146999E+14  -0.615837E+14  -0.965623E+14   0.449401E+15
 trial position no.           12
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.237613E+15  -0.339771E+14  -0.717363E+13  -0.186861E+14  -0.439164E+14   0.314307E+14
  -0.339771E+14   0.166639E+15  -0.503709E+14  -0.790833E+13   0.182743E+13   0.647676E+13
  -0.717363E+13  -0.503709E+14   0.251772E+15  -0.636915E+13  -0.317516E+13   0.159678E+14
  -0.186861E+14  -0.790833E+13  -0.636915E+13   0.188883E+15   0.415304E+14  -0.842343E+14
  -0.439164E+14   0.182743E+13  -0.317516E+13   0.415304E+14   0.239152E+15  -0.123217E+15
   0.314307E+14   0.647676E+13   0.159678E+14  -0.842343E+14  -0.123217E+15   0.520274E+15
 trial position no.           13
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.249056E+15  -0.342336E+14  -0.865223E+13  -0.197524E+14  -0.456015E+14   0.333905E+14
  -0.342336E+14   0.152882E+15  -0.464583E+14  -0.732032E+13   0.249057E+13   0.746508E+13
  -0.865223E+13  -0.464583E+14   0.231259E+15  -0.550011E+13  -0.171697E+13   0.163684E+14
  -0.197524E+14  -0.732032E+13  -0.550011E+13   0.183565E+15   0.260353E+14  -0.101557E+15
  -0.456015E+14   0.249057E+13  -0.171697E+13   0.260353E+14   0.235071E+15  -0.144364E+15
   0.333905E+14   0.746508E+13   0.163684E+14  -0.101557E+15  -0.144364E+15   0.595137E+15
 trial position no.           14
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.260951E+15  -0.348275E+14  -0.986144E+13  -0.212312E+14  -0.480651E+14   0.362779E+14
  -0.348275E+14   0.142360E+15  -0.431597E+14  -0.721743E+13   0.283565E+13   0.847363E+13
  -0.986144E+13  -0.431597E+14   0.215159E+15  -0.542742E+13  -0.108562E+13   0.173396E+14
  -0.212312E+14  -0.721743E+13  -0.542742E+13   0.182536E+15   0.142534E+14  -0.117319E+15
  -0.480651E+14   0.283565E+13  -0.108562E+13   0.142534E+14   0.236067E+15  -0.164238E+15
   0.362779E+14   0.847363E+13   0.173396E+14  -0.117319E+15  -0.164238E+15   0.673247E+15
 trial position no.           15
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.271825E+15  -0.387020E+14  -0.118064E+14  -0.235624E+14  -0.513212E+14   0.377102E+14
  -0.387020E+14   0.158377E+15  -0.480925E+14  -0.725553E+13   0.398098E+13   0.101068E+14
  -0.118064E+14  -0.480925E+14   0.239564E+15  -0.576542E+13  -0.572605E+12   0.211963E+14
  -0.235624E+14  -0.725553E+13  -0.576542E+13   0.184165E+15   0.481233E+13  -0.119740E+15
  -0.513212E+14   0.398098E+13  -0.572606E+12   0.481234E+13   0.239899E+15  -0.170582E+15
   0.377102E+14   0.101068E+14   0.211963E+14  -0.119740E+15  -0.170582E+15   0.807606E+15
 trial position no.           16
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.282199E+15  -0.391387E+14  -0.133890E+14  -0.245167E+14  -0.527806E+14   0.396872E+14
  -0.391387E+14   0.151353E+15  -0.459101E+14  -0.701049E+13   0.446168E+13   0.111473E+14
  -0.133890E+14  -0.459101E+14   0.229239E+15  -0.538790E+13   0.374047E+12   0.223393E+14
  -0.245167E+14  -0.701049E+13  -0.538790E+13   0.184433E+15  -0.743664E+13  -0.131009E+15
  -0.527806E+14   0.446168E+13   0.374047E+12  -0.743664E+13   0.241839E+15  -0.185853E+15
   0.396872E+14   0.111473E+14   0.223393E+14  -0.131009E+15  -0.185853E+15   0.902901E+15
 trial position no.            7
 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.103110E+15  -0.517825E+14   0.268024E+14   0.214358E+14   0.136976E+14   0.741231E+13
  -0.517825E+14   0.285231E+15  -0.984843E+13  -0.432005E+13   0.402420E+13  -0.173304E+14
   0.268024E+14  -0.984843E+13   0.342306E+15  -0.248237E+14  -0.277242E+14   0.271249E+14
   0.214358E+14  -0.432006E+13  -0.248237E+14   0.247704E+15   0.139066E+15   0.106408E+15
   0.136976E+14   0.402420E+13  -0.277242E+14   0.139066E+15   0.281680E+15   0.995655E+14
   0.741231E+13  -0.173304E+14   0.271249E+14   0.106408E+15   0.995655E+14   0.298765E+15
 trial position no.            8
 
 
 
 
 
 
 
 
 
