 
 2D correlation for isub=           1
    13   -2.1000    0.5771       202.   79. -179.       112.   89.  -11.    8.58   51.40  0.47709E-07  0.18991E+17
    13   -1.8000    0.6250       202.   78. -177.       111.   87.  -12.    8.54   50.92  0.43589E-07  0.20424E+17
    13   -1.5000    0.6685       201.   76. -175.       110.   86.  -14.    8.53   50.52  0.39565E-07  0.21719E+17
    13   -1.2000    0.7071       201.   75. -174.       109.   84.  -15.    8.52   50.17  0.35765E-07  0.22865E+17
    13   -0.9000    0.7405       201.   74. -173.       109.   83.  -16.    8.50   49.87  0.32309E-07  0.23850E+17
    13   -0.6000    0.7683       200.   73. -172.       108.   82.  -17.    8.47   49.60  0.29308E-07  0.24666E+17
    13   -0.3000    0.7903       200.   73. -171.       107.   81.  -18.    8.42   49.36  0.26857E-07  0.25304E+17
    13    0.0000    0.8062       200.   72. -170.       107.   80.  -19.    8.36   49.14  0.25037E-07  0.25759E+17
    13    0.3000    0.8160       200.   71. -169.       106.   79.  -19.    8.26   48.94  0.23907E-07  0.26026E+17
    13    0.6000    0.8194       199.   70. -168.       105.   78.  -20.    8.14   48.75  0.23503E-07  0.26101E+17
    13    0.9000    0.8165       199.   69. -167.       104.   77.  -21.    7.99   48.57  0.23839E-07  0.25985E+17
    13    1.2000    0.8074       199.   68. -165.       104.   77.  -22.    7.80   48.40  0.24904E-07  0.25677E+17
    13    1.5000    0.7920       199.   68. -164.       103.   76.  -23.    7.58   48.22  0.26662E-07  0.25180E+17
    13    1.8000    0.7706       199.   67. -163.       102.   74.  -24.    7.30   48.04  0.29057E-07  0.24498E+17
    13    2.1000    0.7433       199.   65. -161.       101.   73.  -26.    6.98   47.86  0.32011E-07  0.23638E+17
    14   -2.1000    0.5797       203.   79. -179.       112.   89.  -11.   10.10   52.52  0.47498E-07  0.19923E+17
    14   -1.8000    0.6272       202.   79. -178.       111.   88.  -11.   10.15   52.09  0.43396E-07  0.21410E+17
    14   -1.5000    0.6702       201.   78. -177.       111.   87.  -12.   10.19   51.73  0.39399E-07  0.22754E+17
    14   -1.2000    0.7084       201.   77. -176.       110.   86.  -13.   10.21   51.42  0.35632E-07  0.23942E+17
    14   -0.9000    0.7414       201.   76. -175.       109.   85.  -14.   10.21   51.15  0.32214E-07  0.24962E+17
    14   -0.6000    0.7688       200.   76. -174.       109.   84.  -14.   10.18   50.91  0.29254E-07  0.25805E+17
    14   -0.3000    0.7904       200.   75. -174.       108.   84.  -15.   10.13   50.69  0.26848E-07  0.26464E+17
    14    0.0000    0.8059       199.   75. -173.       108.   83.  -15.   10.05   50.50  0.25074E-07  0.26931E+17
    14    0.3000    0.8153       199.   75. -172.       107.   83.  -16.    9.94   50.33  0.23988E-07  0.27202E+17
    14    0.6000    0.8184       199.   74. -172.       106.   82.  -16.    9.79   50.16  0.23628E-07  0.27275E+17
    14    0.9000    0.8151       198.   74. -171.       106.   81.  -16.    9.61   50.01  0.24003E-07  0.27147E+17
    14    1.2000    0.8057       198.   73. -170.       105.   81.  -17.    9.38   49.85  0.25102E-07  0.26820E+17
    14    1.5000    0.7900       198.   73. -170.       105.   80.  -17.    9.10   49.71  0.26889E-07  0.26296E+17
    14    1.8000    0.7683       197.   72. -169.       104.   80.  -18.    8.76   49.56  0.29305E-07  0.25579E+17
    14    2.1000    0.7408       197.   72. -169.       103.   79.  -18.    8.36   49.40  0.32273E-07  0.24676E+17
    15   -2.1000    0.5797       203.   80.  180.       293.   90.   10.   14.34   54.75  0.47493E-07  0.21187E+17
    15   -1.8000    0.6269       202.   79. -180.       112.   90.  -11.   14.33   54.35  0.43421E-07  0.22765E+17
    15   -1.5000    0.6697       202.   79. -179.       111.   89.  -11.   14.31   54.02  0.39455E-07  0.24192E+17
    15   -1.2000    0.7076       201.   79. -178.       111.   88.  -11.   14.27   53.74  0.35722E-07  0.25453E+17
    15   -0.9000    0.7402       201.   78. -178.       110.   88.  -12.   14.21   53.49  0.32338E-07  0.26538E+17
