    2    7    2    303.     84.    -76. 0.26638E+17     15.    -50.     35.           0.7168
    2    7    3    310.     86.    -82. 0.27013E+17     17.    -49.     34.           0.6854
    2    7    4    315.     86.    -87. 0.27213E+17     21.    -47.     32.           0.6517
    2    7    5    319.     86.    -90. 0.27234E+17     25.    -44.     30.           0.6165
    2    7    6    322.     86.    -92. 0.27073E+17     30.    -41.     28.           0.5807
    2    8   -6    270.     66.    -58. 0.20357E+17     45.     15.     39.           0.8032
    2    8   -5    273.     68.    -55. 0.21324E+17     58.      2.     40.           0.8102
    2    8   -4    275.     70.    -54. 0.22281E+17     49.    -10.     41.           0.8116
    2    8   -3    277.     72.    -54. 0.23194E+17     38.    -20.     42.           0.8074
    2    8   -2    279.     73.    -55. 0.24033E+17     29.    -28.     43.           0.7978
    2    8   -1    282.     76.    -57. 0.24773E+17     22.    -34.     44.           0.7828
    2    8    0    286.     78.    -60. 0.25394E+17     17.    -39.     44.           0.7628
    2    8    1    292.     82.    -65. 0.25879E+17     14.    -42.     44.           0.7386
    2    8    2    300.     85.    -73. 0.26216E+17     13.    -44.     43.           0.7105
    2    8    3    308.     87.    -80. 0.26396E+17     14.    -44.     42.           0.6794
    2    8    4    314.     88.    -86. 0.26413E+17     17.    -43.     40.           0.6462
    2    8    5    319.     88.    -90. 0.26265E+17     21.    -41.     38.           0.6115
    2    8    6    322.     88.    -92. 0.25951E+17     26.    -39.     36.           0.5764
    2    9   -6    273.     68.    -53. 0.21730E+17     36.     19.     45.           0.7992
    2    9   -5    275.     70.    -51. 0.22625E+17     48.      7.     46.           0.8059
    2    9   -4    276.     71.    -51. 0.23474E+17     48.     -5.     47.           0.8070
    2    9   -3    278.     73.    -51. 0.24252E+17     37.    -15.     48.           0.8027
    2    9   -2    279.     74.    -52. 0.24937E+17     29.    -23.     48.           0.7929
    2    9   -1    281.     76.    -54. 0.25510E+17     22.    -29.     49.           0.7780
    2    9    0    285.     78.    -57. 0.25956E+17     17.    -34.     50.           0.7582
    2    9    1    290.     82.    -62. 0.26263E+17     13.    -37.     50.           0.7341
    2    9    2    297.     85.    -69. 0.26423E+17     11.    -40.     50.           0.7064
    2    9    3    306.     88.    -78. 0.26429E+17     11.    -40.     48.           0.6758
    2    9    4    313.     89.    -85. 0.26278E+17     13.    -40.     47.           0.6430
    2    9    5    318.     89.    -89. 0.25970E+17     17.    -39.     44.           0.6090
    2    9    6    322.     89.    -93. 0.25508E+17     22.    -36.     42.           0.5745
    2   10   -6    276.     71.    -48. 0.23626E+17     31.     19.     50.           0.7943
    2   10   -5    277.     73.    -48. 0.24543E+17     42.      7.     50.           0.8006
    2   10   -4    278.     74.    -48. 0.25390E+17     45.     -4.     51.           0.8015
    2   10   -3    279.     75.    -49. 0.26145E+17     35.    -13.     52.           0.7970
    2   10   -2    281.     77.    -51. 0.26788E+17     27.    -20.     53.           0.7872
    2   10   -1    283.     79.    -53. 0.27303E+17     21.    -26.     53.           0.7723
    2   10    0     30.     34.   -164. 0.27676E+17     16.    -30.     54.           0.7528
    2   10    1     33.     29.   -167. 0.27899E+17     12.    -34.     54.           0.7290
    2   10    2    299.     87.    -69. 0.27964E+17     11.    -36.     53.           0.7017
    2   10    3    307.     89.    -78. 0.27867E+17     11.    -37.     52.           0.6716
    2   10    4    133.     90.     84. 0.27607E+17     14.    -36.     50.           0.6395
    2   10    5    138.     90.     89. 0.27184E+17     17.    -35.     48.           0.6060
    2   10    6    321.     90.    -92. 0.26603E+17     21.    -33.     46.           0.5722
