0.9000 10 12.33 221. 43. -121. 5 0 0
1.2000 10 13.04 221. 42. -121. 5 0 0
1.5000 10 13.77 221. 42. -120. 5 0 0
1.8000 10 14.54 221. 42. -119. 5 0 0
2.1000 10 15.36 222. 42. -118. 5 0 0
-2.1000 11 2.26 98. 64. -41. 5 0 0
-1.8000 11 3.10 210. 53. -145. 5 0 0
-1.5000 11 3.84 211. 52. -143. 5 0 0
-1.2000 11 4.51 211. 52. -143. 5 0 0
-0.9000 11 5.12 211. 51. -142. 5 0 0
-0.6000 11 5.68 211. 51. -141. 5 0 0
-0.3000 11 6.19 211. 50. -140. 5 0 0
0.0000 11 6.67 211. 50. -139. 5 0 0
0.3000 11 7.13 211. 49. -138. 5 0 0
0.6000 11 7.56 211. 49. -137. 5 0 0
0.9000 11 7.98 212. 49. -136. 5 0 0
1.2000 11 8.38 212. 48. -135. 5 0 0
1.5000 11 8.79 212. 48. -134. 5 0 0
1.8000 11 9.21 213. 47. -132. 5 0 0
2.1000 11 9.64 213. 46. -131. 5 0 0
-2.1000 12 5.27 202. 76. -175. 5 0 0
-1.8000 12 5.38 201. 74. -172. 5 0 0
-1.5000 12 5.54 201. 71. -170. 5 0 0
-1.2000 12 5.72 201. 69. -167. 5 0 0
-0.9000 12 5.90 202. 68. -165. 5 0 0
-0.6000 12 6.07 202. 66. -163. 5 0 0
-0.3000 12 6.24 202. 65. -162. 5 0 0
0.0000 12 6.38 202. 63. -160. 5 0 0
0.3000 12 6.52 202. 62. -158. 5 0 0
0.6000 12 6.63 202. 61. -157. 5 0 0
0.9000 12 6.73 203. 60. -155. 5 0 0
1.2000 12 6.81 203. 59. -153. 5 0 0
1.5000 12 6.89 203. 57. -151. 5 0 0
1.8000 12 6.96 204. 56. -149. 5 0 0
2.1000 12 7.03 205. 55. -146. 5 0 0
-2.1000 13 8.58 202. 79. -179. 5 0 0
-1.8000 13 8.54 202. 78. -177. 5 0 0
-1.5000 13 8.53 201. 76. -175. 5 0 0
-1.2000 13 8.52 201. 75. -174. 5 0 0
-0.9000 13 8.50 201. 74. -173. 5 0 0
-0.6000 13 8.47 200. 73. -172. 5 0 0
-0.3000 13 8.42 200. 73. -171. 5 0 0
0.0000 13 8.36 200. 72. -170. 5 0 0
0.3000 13 8.26 200. 71. -169. 5 0 0
0.6000 13 8.14 199. 70. -168. 5 0 0
0.9000 13 7.99 199. 69. -167. 5 0 0
1.2000 13 7.80 199. 68. -165. 5 0 0
1.5000 13 7.58 199. 68. -164. 5 0 0
1.8000 13 7.30 199. 67. -163. 5 0 0
2.1000 13 6.98 199. 65. -161. 5 0 0
-2.1000 14 10.10 203. 79. -179. 5 0 0
-1.8000 14 10.15 202. 79. -178. 5 0 0
-1.5000 14 10.19 201. 78. -177. 5 0 0
-1.2000 14 10.21 201. 77. -176. 5 0 0
-0.9000 14 10.21 201. 76. -175. 5 0 0
-0.6000 14 10.18 200. 76. -174. 5 0 0
-0.3000 14 10.13 200. 75. -174. 5 0 0
0.0000 14 10.05 199. 75. -173. 5 0 0
0.3000 14 9.94 199. 75. -172. 5 0 0
0.6000 14 9.79 199. 74. -172. 5 0 0
0.9000 14 9.61 198. 74. -171. 5 0 0
1.2000 14 9.38 198. 73. -170. 5 0 0
1.5000 14 9.10 198. 73. -170. 5 0 0
1.8000 14 8.76 197. 72. -169. 5 0 0
2.1000 14 8.36 197. 72. -169. 5 0 0
-2.1000 15 14.34 203. 80. 180. 5 0 0
-1.8000 15 14.33 202. 79. -180. 5 0 0
-1.5000 15 14.31 202. 79. -179. 5 0 0
-1.2000 15 14.27 201. 79. -178. 5 0 0
-0.9000 15 14.21 201. 78. -178. 5 0 0
-0.6000 15 14.13 200. 78. -177. 5 0 0
-0.3000 15 14.02 200. 78. -177. 5 0 0
0.0000 15 13.87 199. 77. -176. 5 0 0
0.3000 15 13.70 199. 77. -176. 5 0 0
0.6000 15 13.49 198. 77. -175. 5 0 0
